row_idx,text,pred_label,max_prob,prob_threshold,dist_to_pred_centroid,class_distance_threshold,is_unknown,final_label,reject_reason,label,hard_negative_source
11186,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=ole&password=exorbitantemente&nombre=Guigliola&apellidos=Serrato&email=corey%40helicopter.com.dj&dni=03789308N&direccion=Monasterio+De+Guadalupe%2C+193%2C+&ciudad=Conca+de+Dalt&cp=46285&provincia=Baleares+%28Illes%29&ntc=9699995724407348&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7680494785308838,0.75,2.62251353263855,3.3952403348684306,0,command_exec,accepted,benign,command_exec
11294,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=babbette&password=su%3Fbduplo&nombre=Olegario&apellidos=Josa+Esteba&email=manjula%40cpanelhost.com.ar&dni=05736398Z&direccion=Calle+Rio+Arauca%2C+97%2C+&ciudad=Ituren&cp=12318&provincia=Valencia&ntc=4102151120364510&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7685661315917969,0.75,2.5292813777923584,3.3952403348684306,0,command_exec,accepted,benign,command_exec
11438,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=creane&password=so8529163A&nombre=Ar%F3n&apellidos=Hernandez+Agudelo&email=revelle%40coachingevolutivo.ar&dni=64747115E&direccion=C%2F+Sant+Domenec+De+Santa+Caterina%2C+18%2C+8B&ciudad=Monterrei&cp=21668&provincia=Albacete&ntc=4585401254083442&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7821609377861023,0.75,2.886333465576172,3.3952403348684306,0,command_exec,accepted,benign,command_exec
11474,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=friedman&password=p6996raz9&nombre=Her%E1clito&apellidos=Merlos+Umpi%E9rrez&email=strickland%40gestionsoftware.cl&dni=11130412E&direccion=C%2F+Nogal+174+&ciudad=Buenavista+del+Norte&cp=05358&provincia=Zaragoza&ntc=6313115481717860&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7585259079933167,0.75,2.7190990447998047,3.3952403348684306,0,command_exec,accepted,benign,command_exec
11546,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=ingeborg&password=enhu_988r&nombre=Vaniria&apellidos=Carbonell&email=scofield_kutvolgyi%40lodgemadrid.ir&dni=21256002T&direccion=Cami+Des+Castell+43+1F&ciudad=Is%F2vol&cp=09443&provincia=C%E1diz&ntc=8155801623953999&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7616860270500183,0.75,2.527562379837036,3.3952403348684306,0,command_exec,accepted,benign,command_exec
11582,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=pitt&password=b4s6e0&nombre=Darian&apellidos=Pastoret+Trill&email=kawada%4013horas.no&dni=45477435H&direccion=Navalmoral%2C+114%2C+&ciudad=Mansilla+de+las+Mulas&cp=47813&provincia=%C1vila&ntc=8773445735980961&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7507093548774719,0.75,2.6939969062805176,3.3952403348684306,0,command_exec,accepted,benign,command_exec
11978,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=timmins&password=se8vil70ta&nombre=Visitaci%F3n&apellidos=Del+Valle+Mieses&email=passeri-tavaroli%40joyclub.th&dni=27246887Y&direccion=Calle+Osa+Mayor+S%2FN%2C+4-G&ciudad=Carballeda+de+Valdeorras&cp=03787&provincia=%C1vila&ntc=3297829070173901&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7519180178642273,0.75,2.57330584526062,3.3952403348684306,0,command_exec,accepted,benign,command_exec
12014,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=beaufort&password=albarcoque&nombre=Camel&apellidos=Corbera+Bocas&email=fiorentini_bologna%40enformetera.com.pe&dni=43820167S&direccion=C%2F+De+Los+Colegios%2C+192+&ciudad=Sarri%F3n&cp=41120&provincia=Cuenca&ntc=7322786921106318&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7515984177589417,0.75,2.642099142074585,3.3952403348684306,0,command_exec,accepted,benign,command_exec
12074,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=youngman&password=hendidura&nombre=Armengol&apellidos=Hita&email=anglade%40teamspanish.my&dni=07648531L&direccion=Carretera+De+La+Guardia+1%BA+y+2%BA+Carril+180%2C+&ciudad=Font+de+la+Figuera%2C+la&cp=24234&provincia=Segovia&ntc=4254370218247053&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7655927538871765,0.75,2.5372068881988525,3.3952403348684306,0,command_exec,accepted,benign,command_exec
12086,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=shugong&password=murci%E9galo&nombre=Vanina&apellidos=Teixid%F3&email=denk%40hosterialasmajadillas.kr&dni=68398855Y&direccion=C%2F+Ajates%2C+59%2C+&ciudad=Potes&cp=28980&provincia=Cuenca&ntc=6527837981883617&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7509154677391052,0.75,2.7272133827209477,3.3952403348684306,0,command_exec,accepted,benign,command_exec
12158,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=alden9&password=BOrceguiner%EDa&nombre=Tsuneko&apellidos=Legorreta+Nomdedeu&email=child.coleman%40pavimentosalagon.pn&dni=60153420W&direccion=Carretera+Oca%F1a%2C+103%2C+3C&ciudad=Ambite&cp=15510&provincia=Huelva&ntc=5662773698137803&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7682257890701294,0.75,2.7483742237091064,3.3952403348684306,0,command_exec,accepted,benign,command_exec
12182,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=socrates2&password=b5rr6do9&nombre=Naoni&apellidos=Loncomilla+Uriz&email=shultis%40mundoradiocontrol.ir&dni=15957014M&direccion=C%2F+Hernan+Cortes+144+5A&ciudad=Seva&cp=24413&provincia=Girona&ntc=1419144317071518&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7642067670822144,0.75,2.6366126537323,3.3952403348684306,0,command_exec,accepted,benign,command_exec
12194,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=verkroos&password=2S7a6uE0O&nombre=Amapola&apellidos=Mirabete+Capmany&email=derricks.xhoja%40minimizar.ck&dni=97119708T&direccion=Poligono+industrial+Mecanova%2C+130%2C+&ciudad=Beuda&cp=34219&provincia=La+Rioja&ntc=0341734495145592&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7579780220985413,0.75,2.5480990409851074,3.3952403348684306,0,command_exec,accepted,benign,command_exec
12266,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=thakor&password=enseNado&nombre=Arist%F3n&apellidos=Perozo+Salv%E0&email=archer%40hostprofessional.gr&dni=29803253Z&direccion=Calle+Pontevedra%2C+164+&ciudad=San+Crist%F3bal+de+la+Vega&cp=29150&provincia=Huesca&ntc=1895469011099422&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7500346899032593,0.75,2.517423629760742,3.3952403348684306,0,command_exec,accepted,benign,command_exec
12410,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=mattheus&password=0ng9zn9r&nombre=Santos&apellidos=Monge+Llaberia&email=brenon-rothenburger%40cortinasartesol.va&dni=29383133N&direccion=C%2F+Federico+Chueca+59+&ciudad=Pedrosillo+el+Ralo&cp=05154&provincia=Palencia&ntc=0452979446378052&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7655539512634277,0.75,2.840818166732788,3.3952403348684306,0,command_exec,accepted,benign,command_exec
12434,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=wickie&password=70nv6l9ar&nombre=Nora&apellidos=Calabrechi+Loreiro&email=earwood%40maxitienda.py&dni=42330546N&direccion=C%2F+Peletero%2C+129+&ciudad=Espinoso+del+Rey&cp=18730&provincia=Valencia&ntc=9938488721980084&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7750921249389648,0.75,2.336437225341797,3.3952403348684306,0,command_exec,accepted,benign,command_exec
12482,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=huboi&password=cHI5rleA8&nombre=Sartino&apellidos=Torrabas+Fabreg%E0&email=gleeson.springson%40universla.pg&dni=72818096G&direccion=C%2F+Tamarindo+170+&ciudad=Gorga&cp=10818&provincia=Tarragona&ntc=2361892920349393&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7603432536125183,0.75,2.4666638374328613,3.3952403348684306,0,command_exec,accepted,benign,command_exec
12590,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=in-cheol&password=calecico&nombre=Higinio&apellidos=Corujo+Bustos&email=tarver%40callofduty6.lb&dni=09420879X&direccion=Pla%E7a+De+La+Revetlla+S%2FN+5-C&ciudad=Poza+de+la+Sal&cp=05211&provincia=Valladolid&ntc=6095067827463299&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7535696029663086,0.75,2.556882858276367,3.3952403348684306,0,command_exec,accepted,benign,command_exec
12734,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=elfie&password=polI%C178uI92&nombre=Giovanno&apellidos=Bouffanais+Torralba&email=lune-dulier%40natravea.py&dni=34756820W&direccion=Doctor+Buenaventura+Carreras%2C+27%2C+&ciudad=Rueda+de+Jal%F3n&cp=12415&provincia=Alicante&ntc=3879778878191159&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7845767140388489,0.75,2.357227325439453,3.3952403348684306,0,command_exec,accepted,benign,command_exec
12986,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=braganza1&password=algente&nombre=Rangle&apellidos=Lanza&email=hayden.jarret%40comodepilarse.am&dni=32592460B&direccion=C%2F+Jose+Maria+Giles+Ontiveros+149+&ciudad=Doz%F3n&cp=17538&provincia=M%E1laga&ntc=1560160893774975&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7549772262573242,0.75,2.7725300788879395,3.3952403348684306,0,command_exec,accepted,benign,command_exec
13094,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=rosser&password=0e3969e9r3&nombre=Evaristo&apellidos=Buchar+Blanque&email=parravicini%40hotelesjerez.mn&dni=29383133N&direccion=Paseo+De+Las+Provincias%2C+66+&ciudad=Puente+de+Domingo+Fl%F3rez&cp=40212&provincia=Huesca&ntc=1590407338367514&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7729628682136536,0.75,2.534817695617676,3.3952403348684306,0,command_exec,accepted,benign,command_exec
13130,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=checinsk&password=p5der&nombre=Mateo&apellidos=Aguarta&email=pringle%403horas.ma&dni=13641255R&direccion=Francisco+Jare%F1o+117%2C+&ciudad=Mara%F1%F3n&cp=15957&provincia=Valencia&ntc=0652568665316842&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7887372374534607,0.75,2.678773164749145,3.3952403348684306,0,command_exec,accepted,benign,command_exec
13202,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=se&password=UNo&nombre=Aroldo&apellidos=La+Serna+Ripa&email=silvain%40addl.yu&dni=04185564R&direccion=C%2F+San+Agustin+S%2FN+&ciudad=Zarza-Capilla&cp=44001&provincia=Cuenca&ntc=6002195366442297&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7703587412834167,0.75,2.69559645652771,3.3952403348684306,0,command_exec,accepted,benign,command_exec
13226,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=tripp&password=shuttle&nombre=Sili&apellidos=Montanyola+Codony&email=landsberg.goff%40ttivoni.py&dni=51999737A&direccion=Calle+Alicante%2C+62%2C+6%3FG&ciudad=Moraleda+de+Zafayona&cp=39571&provincia=Barcelona&ntc=8543941291101641&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7644228339195251,0.75,2.444534540176392,3.3952403348684306,0,command_exec,accepted,benign,command_exec
13238,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=enno&password=8uNtu7s6&nombre=Emerio&apellidos=Segovia&email=schaffner%40mediacar.ck&dni=31237989X&direccion=Cami+Cal+Notari%2C+113%2C+3-C&ciudad=Mas+de+las+Matas&cp=37183&provincia=Zaragoza&ntc=5691189778141307&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7525596618652344,0.75,2.600180625915528,3.3952403348684306,0,command_exec,accepted,benign,command_exec
13382,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=kawa2&password=2a1e&nombre=Dayana&apellidos=Alc%E1cer+Escalona&email=visconti%40engibraltar.cc&dni=04831932T&direccion=Calle+Santa+Felizia%2C+77+&ciudad=Campo+de+Criptana&cp=09108&provincia=Badajoz&ntc=5597091457964469&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7504650354385376,0.75,2.5933585166931152,3.3952403348684306,0,command_exec,accepted,benign,command_exec
13454,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=brandais&password=amasAdo*ra&nombre=Helvecia&apellidos=Maurel+Boatella&email=guitti%40showcarsmadrid.sh&dni=56090256H&direccion=Grupo+Carmen%2C+0+&ciudad=Carratraca&cp=09268&provincia=Barcelona&ntc=6567532223328674&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7532029747962952,0.75,2.816744804382324,3.3952403348684306,0,command_exec,accepted,benign,command_exec
13526,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=salehi&password=cintura&nombre=Ticiano&apellidos=Puch+Kinderman&email=trott%40campodegolf.com.ci&dni=12773567B&direccion=Travessera+Pizarro%2C+164%2C+&ciudad=Cumbres+Mayores&cp=05146&provincia=Zamora&ntc=5592242504094790&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7748293876647949,0.75,2.6661412715911865,3.3952403348684306,0,command_exec,accepted,benign,command_exec
13814,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=kristjan&password=cOnt2nte&nombre=Edita&apellidos=Estap%E9+Segarra&email=kyrana%40ciaplast.mo&dni=61479392R&direccion=Beatos+Mena+y+Navarrete+67%2C+11%3FD&ciudad=Avi%F3n&cp=31657&provincia=Soria&ntc=2893190534674100&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7514010667800903,0.75,2.534938335418701,3.3952403348684306,0,command_exec,accepted,benign,command_exec
13958,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=yuyi&password=r%E1mneo&nombre=Bernardo&apellidos=Uterga+Sort&email=monti%40asyra.mu&dni=97887901Q&direccion=Av.+Juan+De+Austria+143+3%3FD&ciudad=Huerta+del+Marquesado&cp=46172&provincia=Lleida&ntc=6202971897742782&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.753570556640625,0.75,2.729670286178589,3.3952403348684306,0,command_exec,accepted,benign,command_exec
13994,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=tipping&password=anita&nombre=Cesarian&apellidos=Bujald%F3n+Casagran&email=houk%40auditar.com.ru&dni=35726129E&direccion=Calle+Tio+Gregorio+Borrico%2C+120+&ciudad=Ribes+de+Freser&cp=15801&provincia=Zamora&ntc=1539292218607992&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7540574073791504,0.75,2.641910552978516,3.3952403348684306,0,command_exec,accepted,benign,command_exec
14354,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=macmulli6&password=e676i9t2r&nombre=Faustino&apellidos=Torrus+Gozzer&email=dina%40cementoscalibra.py&dni=07434331H&direccion=C%2F+Comunidad+De+La+Rioja%2C+95+&ciudad=Pino+del+Oro&cp=49580&provincia=C%E1ceres&ntc=1910117961553498&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.768082320690155,0.75,2.3471505641937256,3.3952403348684306,0,command_exec,accepted,benign,command_exec
14414,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=villarea&password=f%E9rula&nombre=Edimundo&apellidos=Gorina+Nochez&email=asquerino_dulra%40chamilia.com.ph&dni=13623119N&direccion=Fra+Juniper+Serra%2C+135+&ciudad=Vilaflor&cp=40450&provincia=C%E1ceres&ntc=9156094393760997&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.764095664024353,0.75,2.6948862075805664,3.3952403348684306,0,command_exec,accepted,benign,command_exec
14642,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=ottcsr76&password=7rinacrio&nombre=Victor&apellidos=Nicolescu+Balaguera&email=codee%40professionalhost.com.ph&dni=88877363G&direccion=L%27+Alguer%2C+93+9-E&ciudad=Ibros&cp=05290&provincia=Madrid&ntc=8315441712804950&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7699127197265625,0.75,2.3664979934692383,3.3952403348684306,0,command_exec,accepted,benign,command_exec
14858,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=dower&password=extenuaci%F3n&nombre=Lebana&apellidos=Forn%F3s+Kohls&email=jordahl%40elcorteitaliano.to&dni=30697729C&direccion=Camino+a+Tara%2C+61+&ciudad=Guadalc%E1zar&cp=11349&provincia=Burgos&ntc=4396303660836460&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7525448799133301,0.75,2.7204344272613525,3.3952403348684306,0,command_exec,accepted,benign,command_exec
14894,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=tsonglia4&password=PoRt%F36&nombre=Desideria&apellidos=Duri+Perich&email=schumway%40zytechwind.gf&dni=62506904B&direccion=Pl.+Aralia%2C+140%2C+&ciudad=Alquer%EDas+del+Ni%F1o+Perdido&cp=06175&provincia=Baleares+%28Illes%29&ntc=7432496591066069&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7522225379943848,0.75,2.595026016235352,3.3952403348684306,0,command_exec,accepted,benign,command_exec
15170,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=yerneni&password=%21afi2mamiento&nombre=Paulino&apellidos=Marc%E9+Chimal&email=thorntveidt%40cincocolores.museum&dni=81318789N&direccion=Sur+155%2C+8-F&ciudad=Od%E8n&cp=46890&provincia=Girona&ntc=1835703136482162&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7648842334747314,0.75,2.394497394561768,3.3952403348684306,0,command_exec,accepted,benign,command_exec
15218,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=kassissi&password=7e265%2Bi9ad&nombre=Lavina&apellidos=Burch+Echaniz&email=jennifer%40intelethernet.cz&dni=99507558J&direccion=Passeig+Valldaura+83+7-A&ciudad=Tirgo&cp=16190&provincia=Zaragoza&ntc=3664449984112984&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7781208157539368,0.75,2.334449291229248,3.3952403348684306,0,command_exec,accepted,benign,command_exec
15242,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=hsiao-ch&password=088a4c42o&nombre=Valdemar&apellidos=Aylagas&email=fuerbringer%40andropit.se&dni=91954319C&direccion=C%2F+Matias+Turrion%2C+42+&ciudad=Bu%F1uel&cp=48120&provincia=Girona&ntc=2401503379678987&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7515848875045776,0.75,2.784188032150269,3.3952403348684306,0,command_exec,accepted,benign,command_exec
15326,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=fargo&password=ba39i8r2u1iA&nombre=Saro&apellidos=M%E9ndez+Osma&email=minoru7%40weat.pw&dni=80530171H&direccion=Calle+Can+Torroella%2C+56+7F&ciudad=Ablanque&cp=44390&provincia=Valladolid&ntc=6082149348845394&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7626375555992126,0.75,2.6720049381256104,3.3952403348684306,0,command_exec,accepted,benign,command_exec
15506,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=kiele&password=t78s546n7o3&nombre=Amada&apellidos=Quint%E0+Olivari&email=loisel%40cincocolores.kp&dni=71823012S&direccion=Calle+Maria+Mallo+151+9%3FH&ciudad=Abertura&cp=15984&provincia=Cantabria&ntc=3429240965646914&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7510907649993896,0.75,2.6559736728668213,3.3952403348684306,0,command_exec,accepted,benign,command_exec
15542,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=nadon&password=655met48or&nombre=Pilar&apellidos=De+Ledesma+Yunga&email=mcgill.navartil%40teamspanish.np&dni=14379233R&direccion=C%2F+Regueiro+Camino%2C+175+&ciudad=Oliola&cp=42313&provincia=La+Rioja&ntc=9519490312798235&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7520788908004761,0.75,2.4900832176208496,3.3952403348684306,0,command_exec,accepted,benign,command_exec
15614,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=electron&password=honrosa&nombre=Ant%F3n&apellidos=Lynch+Cros&email=binina%40lawn.tg&dni=43929455F&direccion=Avenida+Olarizu+161%2C+12C&ciudad=Castielfabib&cp=08189&provincia=Toledo&ntc=0686948761265881&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7790924906730652,0.75,2.4860141277313232,3.3952403348684306,0,command_exec,accepted,benign,command_exec
15710,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=hanns&password=7ogG3E&nombre=Laurencio&apellidos=Nassar+Palop&email=petrucci%40cortinasartesol.it&dni=37139399B&direccion=C%2F+San+Rafael%2C+144%2C+2%3FH&ciudad=Serranillos&cp=26326&provincia=Barcelona&ntc=4287950276166865&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7563086748123169,0.75,2.799274206161499,3.3952403348684306,0,command_exec,accepted,benign,command_exec
15746,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=lamonde&password=antecuarto&nombre=Baldomar&apellidos=Tejerina&email=czerhaimi%40estudientes.br&dni=85754661N&direccion=Carretera+Castralvo%2C+130%2C+4E&ciudad=Nerva&cp=09300&provincia=Palencia&ntc=5404266058977380&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7640600204467773,0.75,2.8124032020568848,3.3952403348684306,0,command_exec,accepted,benign,command_exec
16046,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=medel8&password=4u36a5&nombre=Yodalia&apellidos=Vich+Bov%E9&email=rhett%40guiapolicial.yu&dni=25301830J&direccion=C%2F+Parque+Residencial+Ruben+Dario%2C+50+&ciudad=Valfarta&cp=46669&provincia=Palencia&ntc=0649770357645683&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7538576722145081,0.75,2.932084083557129,3.3952403348684306,0,command_exec,accepted,benign,command_exec
16142,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=jiri0&password=27sa2ma5ame3te&nombre=Alhuen&apellidos=Puyal&email=arno%40hiperespa%F1a.cs&dni=68334140J&direccion=Serrano+y+Ortega+116%2C+&ciudad=Sotosalbos&cp=14660&provincia=Barcelona&ntc=0640306844862219&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.770535945892334,0.75,2.3991239070892334,3.3952403348684306,0,command_exec,accepted,benign,command_exec
16190,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=tarver&password=mitayo&nombre=Luis+Gonzaga&apellidos=Padrosa+Acho&email=laage%40am-si.tl&dni=43503793Y&direccion=Calle+Valencia+160+1-F&ciudad=Jafre&cp=09143&provincia=Salamanca&ntc=0576591607001043&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7547528743743896,0.75,2.641496419906616,3.3952403348684306,0,command_exec,accepted,benign,command_exec
16430,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=carlean1&password=sobReproducci%F3n&nombre=Raquel&apellidos=Resalt&email=dina%40cementoscalibra.py&dni=59007256C&direccion=Calle+Subride+Bajo%2C+70+&ciudad=Valenzuela+de+Calatrava&cp=34820&provincia=Salamanca&ntc=3315223857968488&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.758902370929718,0.75,2.651505470275879,3.3952403348684306,0,command_exec,accepted,benign,command_exec
16442,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=margriet&password=tr71782Rir&nombre=Vicko&apellidos=Ciurans&email=dawney-raakhee%40vilainstal.pr&dni=73615364T&direccion=Calle+Maestro+Navas%2C+135+6%3FF&ciudad=Picanya&cp=46143&provincia=Zamora&ntc=5027228435204344&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7636873126029968,0.75,2.522897958755493,3.3952403348684306,0,command_exec,accepted,benign,command_exec
16478,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=stuckey&password=encomunalmente&nombre=Camilo&apellidos=Justicia+Almunia&email=dayka-marguand1%40zingtonos.co&dni=86852947W&direccion=Etorbidea+Baoina%2C+110+&ciudad=Fuentepinilla&cp=49158&provincia=Cuenca&ntc=1815659639095914&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.753675103187561,0.75,2.530547380447388,3.3952403348684306,0,command_exec,accepted,benign,command_exec
16610,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=ferrao&password=instruta&nombre=Quirino&apellidos=Ribas+Flo&email=yung.valentini8%40canariasatuaire.ye&dni=47913001E&direccion=C%2F+Fitoria%2C+78+6%3FB&ciudad=Altarejos&cp=37494&provincia=Vizcaya&ntc=0742070586950762&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7575445771217346,0.75,2.748241424560547,3.3952403348684306,0,command_exec,accepted,benign,command_exec
16622,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=hattie&password=fonol%F3gica&nombre=Quinciano&apellidos=Guiberna+Lest%F3n&email=fink%40973.so&dni=10491378C&direccion=C%2F+Universidad+De+Alcala%2C+185+&ciudad=Corduente&cp=07300&provincia=Navarra&ntc=1582623470129996&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7824161052703857,0.75,2.5579400062561035,3.3952403348684306,0,command_exec,accepted,benign,command_exec
16646,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=maury&password=sos4ec6oso&nombre=Secundina&apellidos=Domene+Chimal&email=iranzo%40gopersonaltrainers.ug&dni=64695200H&direccion=C%2F+Gaztela+49+9%3FG&ciudad=A%F1e&cp=13532&provincia=Le%F3n&ntc=2068642813627921&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.757195234298706,0.75,2.6277015209198,3.3952403348684306,0,command_exec,accepted,benign,command_exec
16730,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=symons&password=55t8eg95&nombre=Marbela&apellidos=Rocha+Pello&email=dubbins%40enformetera.com.mq&dni=55570540X&direccion=C%2F+Carmen+Tronchoni+23+&ciudad=Navaj%FAn&cp=45521&provincia=Guadalajara&ntc=9189955555924407&B1=Registrar PROTOCOL=HTTP/1.1,command_exec,0.7784639596939087,0.75,2.422451972961426,3.3952403348684306,0,command_exec,accepted,benign,command_exec
